,SigASIt,SigBGt,SigCSIt+1
168,0.051857752692108516,0.051857752692108516,0.051857752692108516
169,0.05075292016498685,0.05075292016498685,0.05075292016498685
170,0.047201050305872835,0.047201050305872835,0.047201050305872835
171,0.06302404501531574,0.06302404501531574,0.06302404501531574
172,0.057880394439695455,0.057880394439695455,0.057880394439695455
173,0.06302404501531574,0.06302404501531574,0.06302404501531574
174,0.0515655692117819,0.0515655692117819,0.0515655692117819
175,0.048196030766005385,0.048196030766005385,0.048196030766005385
176,0.06571991885969125,0.06571991885969125,0.06571991885969125
177,0.07568790472356862,0.07568790472356862,0.07568790472356862
178,0.06095105740923006,0.06095105740923006,0.06095105740923006
179,0.04255259902294467,0.04255259902294467,0.04255259902294467
180,0.045215711516865764,0.045215711516865764,0.045215711516865764
181,0.053519430683836695,0.053519430683836695,0.053519430683836695
182,0.051013880697971435,0.051013880697971435,0.051013880697971435
183,0.04837688632499296,0.04837688632499296,0.04837688632499296
184,0.05281019858280037,0.05281019858280037,0.05281019858280037
185,0.050022217678301686,0.050022217678301686,0.050022217678301686
186,0.061926997681114794,0.061926997681114794,0.061926997681114794
187,0.05025763152033997,0.05025763152033997,0.05025763152033997
188,0.03713701119564338,0.03713701119564338,0.03713701119564338
189,0.04226110283828245,0.04226110283828245,0.04226110283828245
190,0.05430121891518129,0.05430121891518129,0.05430121891518129
191,0.04270376833940023,0.04270376833940023,0.04270376833940023
192,0.041588725254762204,0.041588725254762204,0.041588725254762204
193,0.05025763152033997,0.05025763152033997,0.05025763152033997
194,0.04038525224835966,0.04038525224835966,0.04038525224835966
195,0.049151490632116934,0.049151490632116934,0.049151490632116934
196,0.044668732961019995,0.044668732961019995,0.044668732961019995
197,0.044668732961019995,0.044668732961019995,0.044668732961019995
198,0.050022217678301686,0.050022217678301686,0.050022217678301686
199,0.044262555195976,0.044262555195976,0.044262555195976
200,0.04477445949824039,0.04477445949824039,0.04477445949824039
201,0.04875342641096869,0.04875342641096869,0.04875342641096869
202,0.057880394439695455,0.057880394439695455,0.057880394439695455
203,0.05854979146838605,0.05854979146838605,0.05854979146838605
204,0.06427346212819997,0.06427346212819997,0.06427346212819997
205,0.05517068285238493,0.05517068285238493,0.05517068285238493
206,0.056685485635444254,0.056685485635444254,0.056685485635444254
207,0.051013880697971435,0.051013880697971435,0.051013880697971435
208,0.07214452195235425,0.07214452195235425,0.07214452195235425
209,0.05927744367287485,0.05927744367287485,0.05927744367287485
210,0.046068565576473715,0.046068565576473715,0.046068565576473715
211,0.0475168174689059,0.0475168174689059,0.0475168174689059
212,0.0512845335240607,0.0512845335240607,0.0512845335240607
213,0.061926997681114794,0.061926997681114794,0.061926997681114794
214,0.061926997681114794,0.061926997681114794,0.061926997681114794
215,0.03825321496932433,0.03825321496932433,0.03825321496932433
216,0.03616706514632641,0.03616706514632641,0.03616706514632641
217,0.044881963007079695,0.044881963007079695,0.044881963007079695
218,0.05390040799604428,0.05390040799604428,0.05390040799604428
219,0.061926997681114794,0.061926997681114794,0.061926997681114794
220,0.057880394439695455,0.057880394439695455,0.057880394439695455
221,0.057880394439695455,0.057880394439695455,0.057880394439695455
222,0.056148040916163836,0.056148040916163836,0.056148040916163836
223,0.06095105740923006,0.06095105740923006,0.06095105740923006
224,0.05247906207206296,0.05247906207206296,0.05247906207206296
225,0.06427346212819997,0.06427346212819997,0.06427346212819997
226,0.07568790472356862,0.07568790472356862,0.07568790472356862
227,0.08097948788494007,0.08097948788494007,0.08097948788494007
228,0.06743025729695541,0.06743025729695541,0.06743025729695541
229,0.056685485635444254,0.056685485635444254,0.056685485635444254
230,0.05025763152033997,0.05025763152033997,0.05025763152033997
231,0.05315653826536518,0.05315653826536518,0.05315653826536518
232,0.051857752692108516,0.051857752692108516,0.051857752692108516
233,0.03926086873357853,0.03926086873357853,0.03926086873357853
234,0.04038525224835966,0.04038525224835966,0.04038525224835966
235,0.03450819796136704,0.03450819796136704,0.03450819796136704
236,0.035731546232262344,0.035731546232262344,0.035731546232262344
237,0.04894962651033792,0.04894962651033792,0.04894962651033792
238,0.057880394439695455,0.057880394439695455,0.057880394439695455
239,0.03549538086552377,0.03549538086552377,0.03549538086552377
240,0.04178262434942175,0.04178262434942175,0.04178262434942175
241,0.04285877888925589,0.04285877888925589,0.04285877888925589
242,0.06007352978973084,0.06007352978973084,0.06007352978973084
243,0.05247906207206296,0.05247906207206296,0.05247906207206296
244,0.053519430683836695,0.053519430683836695,0.053519430683836695
245,0.08097948788494007,0.08097948788494007,0.08097948788494007
246,0.08097948788494007,0.08097948788494007,0.08097948788494007
247,0.05517068285238493,0.05517068285238493,0.05517068285238493
248,0.04856260210912181,0.04856260210912181,0.04856260210912181
249,0.05854979146838605,0.05854979146838605,0.05854979146838605
250,0.057880394439695455,0.057880394439695455,0.057880394439695455
251,0.06743025729695541,0.06743025729695541,0.06743025729695541
252,0.054723870871356196,0.054723870871356196,0.054723870871356196
253,0.05390040799604428,0.05390040799604428,0.05390040799604428
254,0.07568790472356862,0.07568790472356862,0.07568790472356862
255,0.0695107046627939,0.0695107046627939,0.0695107046627939
256,0.0908964018423739,0.0908964018423739,0.0908964018423739
257,0.07568790472356862,0.07568790472356862,0.07568790472356862
258,0.07568790472356862,0.07568790472356862,0.07568790472356862
259,0.057880394439695455,0.057880394439695455,0.057880394439695455
260,0.039389808312540533,0.039389808312540533,0.039389808312540533
261,0.04979431219720822,0.04979431219720822,0.04979431219720822
262,0.057880394439695455,0.057880394439695455,0.057880394439695455
263,0.056685485635444254,0.056685485635444254,0.056685485635444254
264,0.05517068285238493,0.05517068285238493,0.05517068285238493
265,0.0475168174689059,0.0475168174689059,0.0475168174689059
266,0.047201050305872835,0.047201050305872835,0.047201050305872835
267,0.06302404501531574,0.06302404501531574,0.06302404501531574
268,0.056685485635444254,0.056685485635444254,0.056685485635444254
269,0.056685485635444254,0.056685485635444254,0.056685485635444254
270,0.05216193416656931,0.05216193416656931,0.05216193416656931
271,0.06427346212819997,0.06427346212819997,0.06427346212819997
272,0.057880394439695455,0.057880394439695455,0.057880394439695455
273,0.0505010264897799,0.0505010264897799,0.0505010264897799
274,0.055644352319410374,0.055644352319410374,0.055644352319410374
275,0.06095105740923006,0.06095105740923006,0.06095105740923006
276,0.055644352319410374,0.055644352319410374,0.055644352319410374
277,0.04935933016083053,0.04935933016083053,0.04935933016083053
278,0.04935933016083053,0.04935933016083053,0.04935933016083053
279,0.06427346212819997,0.06427346212819997,0.06427346212819997
280,0.054723870871356196,0.054723870871356196,0.054723870871356196
281,0.0433487791684572,0.0433487791684572,0.0433487791684572
282,0.04581331515052893,0.04581331515052893,0.04581331515052893
283,0.06571991885969125,0.06571991885969125,0.06571991885969125
284,0.06743025729695541,0.06743025729695541,0.06743025729695541
285,0.04957348215311212,0.04957348215311212,0.04957348215311212
286,0.05927744367287485,0.05927744367287485,0.05927744367287485
287,0.057261145020455,0.057261145020455,0.057261145020455
288,0.05927744367287485,0.05927744367287485,0.05927744367287485
289,0.0695107046627939,0.0695107046627939,0.0695107046627939
290,0.06427346212819997,0.06427346212819997,0.06427346212819997
291,0.050022217678301686,0.050022217678301686,0.050022217678301686
292,0.06302404501531574,0.06302404501531574,0.06302404501531574
293,0.08097948788494007,0.08097948788494007,0.08097948788494007
294,0.0908964018423739,0.0908964018423739,0.0908964018423739
295,0.07568790472356862,0.07568790472356862,0.07568790472356862
296,0.08097948788494007,0.08097948788494007,0.08097948788494007
297,0.050022217678301686,0.050022217678301686,0.050022217678301686
298,0.0908964018423739,0.0908964018423739,0.0908964018423739
299,0.0512845335240607,0.0512845335240607,0.0512845335240607
300,0.04416495170396058,0.04416495170396058,0.04416495170396058
301,0.06427346212819997,0.06427346212819997,0.06427346212819997
302,0.057261145020455,0.057261145020455,0.057261145020455
303,0.06743025729695541,0.06743025729695541,0.06743025729695541
304,0.07568790472356862,0.07568790472356862,0.07568790472356862
305,0.046753529129208195,0.046753529129208195,0.046753529129208195
306,0.047357091801391735,0.047357091801391735,0.047357091801391735
307,0.047201050305872835,0.047201050305872835,0.047201050305872835
308,0.046610766373404534,0.046610766373404534,0.046610766373404534
309,0.035073000424267635,0.035073000424267635,0.035073000424267635
310,0.036119445333108055,0.036119445333108055,0.036119445333108055
311,0.0365132535058417,0.0365132535058417,0.0365132535058417
312,0.039011563967613766,0.039011563967613766,0.039011563967613766
313,0.03693923208539391,0.03693923208539391,0.03693923208539391
314,0.06743025729695541,0.06743025729695541,0.06743025729695541
315,0.08097948788494007,0.08097948788494007,0.08097948788494007
316,0.03352856302826358,0.03352856302826358,0.03352856302826358
317,0.03688405736898742,0.03688405736898742,0.03688405736898742
318,0.036462363665395243,0.036462363665395243,0.036462363665395243
319,0.03755611691081725,0.03755611691081725,0.03755611691081725
320,0.0398895085724089,0.0398895085724089,0.0398895085724089
321,0.03526972622204637,0.03526972622204637,0.03526972622204637
322,0.03825321496932433,0.03825321496932433,0.03825321496932433
323,0.03926086873357853,0.03926086873357853,0.03926086873357853
324,0.03885134430798044,0.03885134430798044,0.03885134430798044
325,0.03584262037505746,0.03584262037505746,0.03584262037505746
326,0.04979431219720822,0.04979431219720822,0.04979431219720822
327,0.04875342641096869,0.04875342641096869,0.04875342641096869
328,0.0512845335240607,0.0512845335240607,0.0512845335240607
329,0.0515655692117819,0.0515655692117819,0.0515655692117819
330,0.0377786473034009,0.0377786473034009,0.0377786473034009
331,0.04556764669077584,0.04556764669077584,0.04556764669077584
332,0.03607226097617713,0.03607226097617713,0.03607226097617713
333,0.05025763152033997,0.05025763152033997,0.05025763152033997
334,0.03825321496932433,0.03825321496932433,0.03825321496932433
335,0.03943345368571104,0.03943345368571104,0.03943345368571104
336,0.03688405736898742,0.03688405736898742,0.03688405736898742
337,0.036119445333108055,0.036119445333108055,0.036119445333108055
338,0.034755352331396955,0.034755352331396955,0.034755352331396955
339,0.03784395236178431,0.03784395236178431,0.03784395236178431
340,0.03719490250383176,0.03719490250383176,0.03719490250383176
341,0.03858163903460208,0.03858163903460208,0.03858163903460208
342,0.041588725254762204,0.041588725254762204,0.041588725254762204
343,0.03952177178194064,0.03952177178194064,0.03952177178194064
344,0.04133966484428306,0.04133966484428306,0.04133966484428306
345,0.04875342641096869,0.04875342641096869,0.04875342641096869
346,0.05075292016498685,0.05075292016498685,0.05075292016498685
347,0.05281019858280037,0.05281019858280037,0.05281019858280037
348,0.047048538222153616,0.047048538222153616,0.047048538222153616
349,0.0409276194060608,0.0409276194060608,0.0409276194060608
350,0.03952177178194064,0.03952177178194064,0.03952177178194064
351,0.036642691965459204,0.036642691965459204,0.036642691965459204
352,0.03885134430798044,0.03885134430798044,0.03885134430798044
353,0.038113344002724515,0.038113344002724515,0.038113344002724515
354,0.037023090852053755,0.037023090852053755,0.037023090852053755
355,0.039795316935925834,0.039795316935925834,0.039795316935925834
356,0.048196030766005385,0.048196030766005385,0.048196030766005385
357,0.03873414256718137,0.03873414256718137,0.03873414256718137
358,0.040704561232896175,0.040704561232896175,0.040704561232896175
359,0.04285877888925589,0.04285877888925589,0.04285877888925589
360,0.05247906207206296,0.05247906207206296,0.05247906207206296
361,0.04935933016083053,0.04935933016083053,0.04935933016083053
362,0.047357091801391735,0.047357091801391735,0.047357091801391735
363,0.046610766373404534,0.046610766373404534,0.046610766373404534
364,0.05315653826536518,0.05315653826536518,0.05315653826536518
365,0.06007352978973084,0.06007352978973084,0.06007352978973084
366,0.04957348215311212,0.04957348215311212,0.04957348215311212
367,0.07568790472356862,0.07568790472356862,0.07568790472356862
368,0.057261145020455,0.057261145020455,0.057261145020455
369,0.06007352978973084,0.06007352978973084,0.06007352978973084
370,0.05517068285238493,0.05517068285238493,0.05517068285238493
371,0.056685485635444254,0.056685485635444254,0.056685485635444254
372,0.054723870871356196,0.054723870871356196,0.054723870871356196
373,0.05281019858280037,0.05281019858280037,0.05281019858280037
374,0.05075292016498685,0.05075292016498685,0.05075292016498685
375,0.050022217678301686,0.050022217678301686,0.050022217678301686
376,0.04689941011099302,0.04689941011099302,0.04689941011099302
377,0.04837688632499296,0.04837688632499296,0.04837688632499296
378,0.048019804390917145,0.048019804390917145,0.048019804390917145
379,0.04784799186650049,0.04784799186650049,0.04784799186650049
380,0.037976976311724364,0.037976976311724364,0.037976976311724364
381,0.04205135521237978,0.04205135521237978,0.04205135521237978
382,0.039011563967613766,0.039011563967613766,0.039011563967613766
383,0.04165265916974859,0.04165265916974859,0.04165265916974859
384,0.04875342641096869,0.04875342641096869,0.04875342641096869
385,0.04979431219720822,0.04979431219720822,0.04979431219720822
386,0.0908964018423739,0.0908964018423739,0.0908964018423739
387,0.0908964018423739,0.0908964018423739,0.0908964018423739
388,0.043698432166551095,0.043698432166551095,0.043698432166551095
389,0.06007352978973084,0.06007352978973084,0.06007352978973084
390,0.057880394439695455,0.057880394439695455,0.057880394439695455
391,0.04406883513709797,0.04406883513709797,0.04406883513709797
392,0.046471000284717366,0.046471000284717366,0.046471000284717366
393,0.05247906207206296,0.05247906207206296,0.05247906207206296
394,0.054723870871356196,0.054723870871356196,0.054723870871356196
395,0.056685485635444254,0.056685485635444254,0.056685485635444254
396,0.04856260210912181,0.04856260210912181,0.04856260210912181
397,0.04326435996857596,0.04326435996857596,0.04326435996857596
398,0.056148040916163836,0.056148040916163836,0.056148040916163836
399,0.05281019858280037,0.05281019858280037,0.05281019858280037
400,0.047201050305872835,0.047201050305872835,0.047201050305872835
401,0.04837688632499296,0.04837688632499296,0.04837688632499296
402,0.0475168174689059,0.0475168174689059,0.0475168174689059
403,0.051013880697971435,0.051013880697971435,0.051013880697971435
404,0.050022217678301686,0.050022217678301686,0.050022217678301686
405,0.05517068285238493,0.05517068285238493,0.05517068285238493
406,0.06007352978973084,0.06007352978973084,0.06007352978973084
407,0.050022217678301686,0.050022217678301686,0.050022217678301686
408,0.05025763152033997,0.05025763152033997,0.05025763152033997
409,0.05025763152033997,0.05025763152033997,0.05025763152033997
410,0.05927744367287485,0.05927744367287485,0.05927744367287485
411,0.057880394439695455,0.057880394439695455,0.057880394439695455
412,0.047357091801391735,0.047357091801391735,0.047357091801391735
413,0.07214452195235425,0.07214452195235425,0.07214452195235425
414,0.061926997681114794,0.061926997681114794,0.061926997681114794
415,0.05517068285238493,0.05517068285238493,0.05517068285238493
416,0.056685485635444254,0.056685485635444254,0.056685485635444254
417,0.05281019858280037,0.05281019858280037,0.05281019858280037
418,0.04620000539903821,0.04620000539903821,0.04620000539903821
419,0.03653888587226487,0.03653888587226487,0.03653888587226487
420,0.04133966484428306,0.04133966484428306,0.04133966484428306
421,0.06571991885969125,0.06571991885969125,0.06571991885969125
422,0.061926997681114794,0.061926997681114794,0.061926997681114794
423,0.05281019858280037,0.05281019858280037,0.05281019858280037
424,0.04875342641096869,0.04875342641096869,0.04875342641096869
425,0.0475168174689059,0.0475168174689059,0.0475168174689059
426,0.041848684315801146,0.041848684315801146,0.041848684315801146
427,0.03659053124135434,0.03659053124135434,0.03659053124135434
428,0.04285877888925589,0.04285877888925589,0.04285877888925589
429,0.04270376833940023,0.04270376833940023,0.04270376833940023
430,0.04054270659239889,0.04054270659239889,0.04054270659239889
431,0.04689941011099302,0.04689941011099302,0.04689941011099302
432,0.03913482683686053,0.03913482683686053,0.03913482683686053
433,0.054723870871356196,0.054723870871356196,0.054723870871356196
434,0.06007352978973084,0.06007352978973084,0.06007352978973084
435,0.05390040799604428,0.05390040799604428,0.05390040799604428
436,0.05025763152033997,0.05025763152033997,0.05025763152033997
437,0.03677541232586019,0.03677541232586019,0.03677541232586019
438,0.04360915951150842,0.04360915951150842,0.04360915951150842
439,0.048019804390917145,0.048019804390917145,0.048019804390917145
440,0.04620000539903821,0.04620000539903821,0.04620000539903821
441,0.042627714619454665,0.042627714619454665,0.042627714619454665
442,0.03974879972304344,0.03974879972304344,0.03974879972304344
443,0.04110068388527247,0.04110068388527247,0.04110068388527247
444,0.05854979146838605,0.05854979146838605,0.05854979146838605
445,0.05281019858280037,0.05281019858280037,0.05281019858280037
446,0.03696703734930645,0.03696703734930645,0.03696703734930645
447,0.036642691965459204,0.036642691965459204,0.036642691965459204
448,0.05517068285238493,0.05517068285238493,0.05517068285238493
449,0.04406883513709797,0.04406883513709797,0.04406883513709797
450,0.05517068285238493,0.05517068285238493,0.05517068285238493
451,0.051013880697971435,0.051013880697971435,0.051013880697971435
452,0.0373724555761564,0.0373724555761564,0.0373724555761564
453,0.034560129377066005,0.034560129377066005,0.034560129377066005
454,0.041588725254762204,0.041588725254762204,0.041588725254762204
455,0.044991299764516234,0.044991299764516234,0.044991299764516234
456,0.03784395236178431,0.03784395236178431,0.03784395236178431
457,0.04133966484428306,0.04133966484428306,0.04133966484428306
458,0.039389808312540533,0.039389808312540533,0.039389808312540533
459,0.04436168890717267,0.04436168890717267,0.04436168890717267
460,0.04352114805216918,0.04352114805216918,0.04352114805216918
461,0.03952177178194064,0.03952177178194064,0.03952177178194064
462,0.054723870871356196,0.054723870871356196,0.054723870871356196
463,0.04270376833940023,0.04270376833940023,0.04270376833940023
464,0.04110068388527247,0.04110068388527247,0.04110068388527247
465,0.03464791393104284,0.03464791393104284,0.03464791393104284
466,0.04894962651033792,0.04894962651033792,0.04894962651033792
467,0.040132024048624634,0.040132024048624634,0.040132024048624634
468,0.057261145020455,0.057261145020455,0.057261145020455
469,0.040132024048624634,0.040132024048624634,0.040132024048624634
470,0.043017815983648205,0.043017815983648205,0.043017815983648205
471,0.04219037238071427,0.04219037238071427,0.04219037238071427
472,0.06427346212819997,0.06427346212819997,0.06427346212819997
473,0.05390040799604428,0.05390040799604428,0.05390040799604428
474,0.06302404501531574,0.06302404501531574,0.06302404501531574
475,0.046068565576473715,0.046068565576473715,0.046068565576473715
476,0.04309890601455714,0.04309890601455714,0.04309890601455714
477,0.0475168174689059,0.0475168174689059,0.0475168174689059
478,0.042627714619454665,0.042627714619454665,0.042627714619454665
479,0.04226110283828245,0.04226110283828245,0.04226110283828245
480,0.04633411610791463,0.04633411610791463,0.04633411610791463
